Group	filter	actor	item	Distance	DistanceM	Space	SpaceM	HoldT	HoldTM	Subs	SubsM	Peak	PeakM	Gaze	Duration	DurationM
0	1	30	23	5.69	-0.63724	2	0.86978	0.63	-0.70363	8	-0.84772	2.88	0.38833	0	5192.00	-1.05
0	1	30	24	3.83	-1.0104	2	0.3549	0.37	-1.05762	7	-0.77229	1.96	-0.35507	0	5490.00	-.51
0	1	30	25	8.61	0.64762	2	0.69194	0.5	-0.6101	11	-0.20172	5.09	2.11992	0	5724.00	-.88
0	1	30	26	6.63	0.13146	4	1.58158	1.77	0.16663	15	1.02742	2.19	-0.24283	0.04	9729.00	.89
0	1	30	27	5.76	0.07615	2	0.31626	0.4	-1.29901	12	0.71279	2.33	-0.12026	0.03	6915.00	-.19
0	1	30	28	7.17	0.33755	4	0.07025	0.3	-1.09314	10	0.10368	3.73	1.24444	0.06	5107.00	-.99
0	1	30	29	6.49	0.44742	2	0.29565	0.4	-1.02974	8	-0.29089	2.44	0.05722	0.14	5553.00	-.29
0	1	30	30	6.24	0.07367	0	-0.82041	0	-1.5598	8	-0.45811	3.46	0.68529	0	4872.00	-.73
0	1	30	31	7.18	-0.12543	0	-0.58225	0.1	-1.48574	12	-0.26549	3.14	0.47597	0	7064.00	-.70
0	1	31	1	3.57	-0.80774	2	0.62773	0.93	0.02732	6	-0.82036	2.54	0.39712	0	5208.00	-.02
0	1	31	2	6.93	-0.45987	5	0.6455	1.17	0.81184	16	0.23138	2.02	-0.69904	0	7937.00	-.08
0	1	31	3	3.82	-1.14375	0	-0.55522	0.83	0.11588	9	-0.40407	3.15	0.61572	0	6042.00	-.08
0	1	31	4	5.99	-0.19475	0	-0.68143	1.2	0.49775	11	0.09613	2.41	-0.33575	0	6080.00	-.24
0	1	31	5	5.45	-0.50567	0	-0.45849	1.67	0.57711	11	-0.40749	1.93	-0.70309	0	7229.00	-.20
0	1	31	6	9.22	1.52777	2	0.46481	0.63	-1.07876	17	1.44934	2.79	0.7812	0	8646.00	.53
0	1	31	7	4.76	-0.88166	0	-0.5	0.53	-0.72799	9	-0.68465	1.86	-0.86031	0	6146.00	-.76
0	1	31	8	4.36	-0.82132	0	-0.54115	1.8	0.61218	9	-0.63956	2.29	-0.43015	0	6020.00	-.57
0	1	31	9	5.19	-0.67852	2	-0.47006	1	-0.03508	13	0.44052	3.87	1.34648	0	6937.00	.07
0	1	31	10	10.96	1.03467	2	0.89966	2.73	0.80097	18	1.36634	2.31	-0.55152	0	11645.00	1.20
0	1	31	11	4.54	-0.59166	2	0.63549	0.77	-0.44915	10	0	1.61	-0.42231	0	6729.00	.09
0	1	31	12	4.5	-0.19202	0	-0.68143	1.97	0.54161	8	-0.93914	2.65	-0.14379	0	6729.00	.15
0	1	31	13	7.02	-0.66165	2	-0.10726	1.53	0.45782	9	-1.06042	1.77	-0.82146	0	9021.00	.27
0	1	31	14	6.08	-0.14884	0	-0.86692	0.93	-0.10514	9	-0.07281	5.2	0.4926	0	5667.00	-.26
0	1	31	15	4.84	-0.6713	2	-0.24437	1.87	0.0593	10	0.21724	2.3	-0.0382	0	5979.00	-.75
0	1	31	16	7.3	0.92063	5	0.33719	2.73	2.49395	7	-0.29562	1.69	-0.70012	0	7958.00	2.00
0	1	31	17	8.74	-0.11201	0	-0.81187	1.27	-0.0704	14	1.3246	2.72	-0.14826	0	8479.00	1.88
0	1	31	18	5.24	0.15723	2	-0.68819	0.73	-0.62046	9	0.32969	2.91	0.72727	0	6125.00	.02
0	1	31	19	5.49	0.35121	2	0.69317	1.23	0.19879	9	0.05438	2.3	-0.1741	0	6333.00	.40
0	1	31	20	6.39	-0.88373	0	-0.64929	1.17	0.54874	10	-0.97735	5.61	2.08867	0	6104.00	-.89
0	1	31	21	8.68	-0.06516	0	-1.12238	1.53	0.73119	14	-0.1041	2.71	0.16062	0	8875.00	.01
0	1	31	22	4.87	-0.77015	0	-1.18798	1.37	0.01122	10	-0.63667	2.02	-0.56188	0	6687.00	-.59
0	1	31	23	9.78	0.63838	0	-1.15036	1.3	-0.01716	15	0.51295	2.33	-0.11018	0	9709.00	.56
0	1	31	24	8.12	0.82403	2	0.3549	1.03	-0.07632	15	1.2497	2.47	0.18805	0	8605.00	1.12
0	1	31	25	9.23	0.85938	2	0.69194	0.2	-0.76405	14	0.45846	2.21	-0.38258	0	8937.00	.49
0	1	31	26	7.82	0.62549	2	-0.1977	0.33	-1.01118	14	0.76133	3.1	0.42662	0	7062.00	-.41
0	1	31	27	4.32	-0.65481	2	0.31626	1.6	0.18557	9	-0.2376	1.88	-0.44934	0	5958.00	-.70
0	1	31	28	9.67	1.74816	5	1.33476	0.5	-0.79799	15	1.96995	3.12	0.57551	0	9833.00	2.15
0	1	31	29	5.94	0.10789	0	-1.22485	1.63	1.02051	8	-0.29089	4.02	2.10952	0	6104.00	.08
0	1	31	30	4.34	-0.71529	2	0.82041	1.5	0.83308	9	-0.06544	2.6	-0.14174	0	5333.00	-.35
0	1	31	31	10.94	1.17296	0	-0.58225	1.77	0.26219	20	1.69508	3.05	0.36923	0	11458.00	1.43
1	1	32	1	4.23	-0.30011	2	0.62773	1.17	0.43225	10	0.91687	1.63	-0.6784	0.37	6553.00	.97
1	1	32	2	9.24	-0.11584	4	-0.6455	0.47	-0.52531	14	-0.04628	2.48	-0.35322	0.44	6532.00	-.41
1	1	32	3	6.13	-0.25522	2	0.98231	0.8	0.06099	11	0.25714	2.27	-0.5184	0.24	6553.00	.28
1	1	32	4	6.23	-0.0862	0	-0.68143	0.43	-0.9433	11	0.09613	5.58	3.21858	0.34	5659.00	-.55
1	1	32	5	5.53	-0.47514	0	-0.45849	0.6	-0.69651	14	0.16405	4.77	2.37402	0.32	7723.00	-.01
1	1	32	6	4.85	-0.50427	2	0.46481	2.13	0.68115	11	-0.05574	3.91	2.33707	0.16	8022.00	.21
1	1	32	7	8.68	0.46574	0	-0.5	0.23	-1.11915	12	0	2.89	0.02103	0.21	6532.00	-.55
1	1	32	8	4.79	-0.67216	0	-0.54115	1.47	0.24487	10	-0.38086	2.44	-0.27001	0.3	6830.00	-.15
1	1	32	9	6.71	-0.12387	2	-0.47006	1.73	1.22763	12	0.15218	2.61	0.00663	0.29	6979.00	.09
1	1	32	10	6.52	-0.41309	0	-0.76125	1.83	-0.01769	13	-0.16124	3.89	1.15687	0.16	7723.00	-.36
1	1	32	11	3.18	-1.32673	0	-1.05915	2.3	2.15153	5	-1.52145	1.93	-0.26619	0.28	6149.00	-.31
1	1	32	12	3.67	-0.2102	2	0.85179	2.3	0.94952	9	-0.65973	2.3	-0.2193	0.28	6149.00	-.24
1	1	32	13	8.29	-0.039	2	-0.10726	0.87	-0.38955	11	-0.53021	3.25	0.79778	0.31	8022.00	-.28
1	1	32	14	4.24	-0.20237	2	0.77566	1.87	1.23636	11	0.67607	4.07	0.1974	0.32	5010.00	-.78
1	0	32	15	4.48	-0.84152	2	-0.24437	3.73	1.63219	7	-0.72125	2.22	-0.12787	0.3	7447.00	-.02
1	1	32	16	4.97	-0.55306	5	0.33719	1.17	0.17157	6	-0.73905	1.92	-0.46876	0.62	5171.00	-.21
1	0	32	17	4.4	-0.17695	2	0.6495	1.47	0.18733	10	0.13987	4.07	0.11078	0.34	5171.00	-.56
1	1	32	18	3.81	-0.52185	2	-0.68819	0.83	-0.51494	9	0.32969	2.42	0.08371	0.27	5405.00	-.47
1	1	32	19	3.58	-0.90649	2	0.69317	1.57	0.725	8	-0.33716	1.59	-1.1258	0.41	5595.00	-.19
1	1	32	20	4.45	-1.32491	0	-0.64929	0.9	0.05946	10	-0.97735	1.64	-1.26385	0.21	5034.00	-1.44
1	1	32	21	6.67	-0.53826	2	0.75695	0.3	-0.7906	11	-0.5205	2.33	-0.43919	0.36	6541.00	-.58
1	1	32	22	4.21	-1.02561	0	-1.18798	2.2	0.68446	10	-0.63667	2.95	0.30792	0.33	7426.00	-.27
1	1	32	23	4.32	-1.06476	0	-1.15036	1.93	0.63498	10	-0.45896	1.97	-0.43588	0.18	7787.00	-.12
1	1	32	24	4.49	-0.72694	0	-1.24216	1.47	0.56152	13	0.7442	1.77	-0.55987	0.24	7128.00	.35
1	1	32	25	5.08	-0.56707	2	0.69194	1.93	0.12544	11	-0.20172	3.49	0.73217	0.23	6469.00	-.56
1	1	32	26	6.55	0.09979	4	1.58158	3.1	1.26226	11	-0.03696	2.15	-0.26852	0.33	9841.00	.95
1	1	32	27	6.06	0.22913	2	0.31626	0.57	-1.09282	9	-0.2376	1.91	-0.4267	0.28	7127.00	-.07
1	1	32	28	4.48	-1.17798	4	0.07025	2.4	2.0059	8	-0.64283	1.97	-0.67291	0.31	6191.00	-.27
1	1	32	29	3.76	-1.23238	2	0.29565	1.97	1.57463	4	-1.78689	2.36	-0.03531	0.29	6149.00	.12
1	1	32	30	4.41	-0.68584	2	0.82041	1.53	0.88625	5	-1.6361	2.42	-0.32321	0.2	5950.00	.16
1	0	32	31	4.19	-1.15622	0	-0.58225	1.2	-0.33211	10	-0.75564	2.65	-0.07118	0.18	6020.00	-1.21
1	1	33	1	4.8	0.12921	0	-0.93077	0.57	-0.60901	8	0.04826	2.34	0.15945	0	4362.00	-.64
1	1	33	2	6.23	-0.56555	4	-0.6455	1.4	1.25755	8	-0.87924	2.96	0.012	0.28	6520.00	-.41
1	1	33	3	4.92	-0.72112	2	0.98231	0.27	-0.81729	8	-0.73468	2.06	-0.79238	0.03	6400.00	.17
1	1	33	4	6.44	0.01085	0	-0.68143	0.77	-0.31675	11	0.09613	2.69	-0.01614	0	6489.00	.05
1	1	33	5	5.91	-0.33128	0	-0.45849	2.4	1.45271	13	-0.02646	2.98	0.43366	0	7020.00	-.28
1	1	33	6	4.38	-0.72319	2	0.46481	1.4	-0.17925	9	-0.55744	2.32	0.13579	0	6729.00	-.45
1	1	33	7	5.29	-0.7002	0	-0.5	0.97	-0.16298	9	-0.68465	3.07	0.17133	0	5255.00	-1.24
1	1	33	8	5.4	-0.45849	0	-0.54115	2.47	1.3468	12	0.13654	2.44	-0.27412	0	6724.00	-.21
1	1	33	9	6.39	-0.24095	4	1.22216	1.1	0.13711	8	-1.00119	3.18	0.61615	0	5574.00	-.75
1	1	33	10	6.08	-0.55733	0	-0.76125	1.03	-0.74538	9	-1.38331	3.24	0.45671	0	6128.00	-1.00
1	1	33	11	6.06	0.23407	2	0.63549	0.47	-0.95798	10	0	2.59	0.05576	0.03	5532.00	-.73
1	1	33	12	4.55	-0.19107	0	-0.68143	2.23	0.86793	7	-1.21855	2.6	-0.1544	0.03	5532.00	-.66
1	1	33	13	10.98	1.28066	2	-0.10726	0.47	-0.89798	14	0.26511	3.32	0.86799	0	9255.00	.39
1	1	33	14	6.37	-0.14041	0	-0.86692	0.33	-0.96753	11	0.67607	3.52	0.0554	0	5213.00	-.62
1	1	33	15	7.66	0.65108	2	-0.24437	0.33	-1.23272	11	0.53008	3.99	1.84559	0	6234.00	-.62
1	1	33	16	5.1	-0.4735	5	0.33719	2.33	1.901	5	-1.18248	2.49	0.10102	0.43	6192.00	.60
1	1	33	17	3.7	-0.18735	2	0.6495	1.23	-0.11336	7	-0.74869	2.32	-0.224	0.04	5479.00	-.33
1	1	33	18	3.64	-0.60032	2	-0.68819	0.7	-0.65564	7	-0.32969	2.25	-0.14933	0	5617.00	-.32
1	1	33	19	3.82	-0.74986	2	0.69317	0.67	-0.69576	7	-0.7287	2.22	-0.27585	0	5745.00	-.07
1	1	33	20	6.85	-0.77858	0	-0.64929	0.37	-0.9191	12	-0.53478	2.42	-0.59901	0	6149.00	-.86
1	1	33	21	4.84	-0.96792	0	-1.12238	1.1	0.19651	13	-0.2429	2.4	-0.3219	0	6149.00	-.67
1	1	33	22	4.13	-1.05424	2	0.71279	2.27	0.73832	10	-0.63667	1.56	-0.98338	0	6893.00	-.50
1	1	33	23	9.39	0.51748	0	-1.15036	0	-1.35577	12	-0.07019	2.63	0.15977	0.03	6596.00	-.55
1	1	33	24	4.39	-0.77115	2	0.3549	1.03	-0.07632	9	-0.26679	2	-0.31212	0	5468.00	-.52
1	1	33	25	2.93	-1.3054	0	-1.08734	0.53	-0.59299	7	-1.08196	1.52	-0.98799	0.03	6893.00	-.38
1	1	33	26	5.43	-0.36757	2	-0.1977	1.63	0.05706	8	-0.83524	2.01	-0.37215	0.08	7830.00	-.04
1	1	33	27	4.37	-0.63243	2	0.31626	2.23	0.9691	11	0.39599	1.92	-0.42248	0.02	7064.00	-.11
1	1	33	28	6.22	-0.19798	5	1.33476	0.6	-0.65042	8	-0.64283	3.04	0.49038	0.13	6000.00	-.40
1	1	33	29	6.48	0.44191	2	0.29565	0.3	-1.19598	10	0.45711	2.44	0.06441	0	5810.00	-.12
1	1	33	30	4.85	-0.50501	2	0.82041	1.93	1.52435	7	-0.85077	1.47	-1.24093	0	5541.00	-.18
1	1	33	31	8.35	0.27908	0	-0.58225	2.23	0.75161	14	0.22465	2.63	-0.08909	0	8617.00	.05
1	1	34	1	3.03	-1.22216	4	2.18623	1.13	0.37441	4	-1.68897	2.24	0.04157	0	4936.00	-.22
1	1	34	2	11.83	0.27095	5	0.6455	0.2	-1.0347	9	-0.74041	6.1	2.39062	0.12	5575.00	-.63
1	1	34	3	5.83	-0.37106	2	0.98231	0.97	0.33545	6	-1.39588	2.77	0.11534	0.02	4319.00	-1.28
1	1	34	4	5.27	-0.52158	2	0.85179	2.17	2.31473	10	-0.21847	2.68	-0.03448	0.08	6724.00	.22
1	1	34	5	6.59	-0.07003	2	1.6047	0.67	-0.61691	9	-0.78852	2.89	0.33946	0	7361.00	-.15
1	1	34	6	5.17	-0.35248	2	0.46481	1.9	0.40739	8	-0.80829	2.28	0.06896	0.03	6319.00	-.66
1	1	34	7	5.87	-0.49983	0	-0.5	1.4	0.40202	8	-0.91287	1.97	-0.76941	0.07	6872.00	-.37
1	1	34	8	4.18	-0.88472	2	1.40698	2.27	1.12642	7	-1.15696	2.79	0.09119	0.1	5404.00	-.88
1	1	34	9	5.07	-0.72015	2	-0.47006	1.2	0.3093	14	0.72886	2.49	-0.12873	0	6210.00	-.37
1	1	34	10	8.66	0.28506	2	0.89966	2.1	0.22488	16	0.7553	3.95	1.22707	0.07	8532.00	-.04
1	1	34	11	6.03	0.21857	2	0.63549	2.3	2.15153	12	0.60858	2.18	-0.14589	0.17	6532.00	-.05
1	1	34	12	4.48	-0.19247	2	0.85179	1.63	0.1337	8	-0.93914	3.25	-0.01648	0.17	6532.00	.02
1	1	34	13	7.76	-0.30082	2	-0.10726	2.03	1.09334	12	-0.26511	3.02	0.54454	0.12	8532.00	.00
1	1	34	14	4.99	-0.18056	2	0.77566	1.3	0.42188	7	-0.82168	3.01	-0.07764	0.2	5256.00	-.59
1	1	34	15	4.51	-0.82596	4	1.51512	2.27	0.39634	7	-0.72125	2.65	0.34478	0	6766.00	-.36
1	1	34	16	7.16	0.83519	5	0.33719	0.23	-1.21198	10	1.03467	4.84	2.46282	0.49	4277.00	-.92
1	1	34	17	5.44	-0.16131	4	2.11086	1.3	-0.02744	9	-0.15632	6.1	0.50047	0.18	5022.00	-.67
1	1	34	18	3.19	-0.81614	4	1.2938	2.57	1.31421	4	-1.31876	3.65	1.69365	0.17	6000.00	-.06
1	1	34	19	3.38	-1.04229	2	0.69317	1.13	0.04093	8	-0.33716	2.1	-0.44624	0.05	5659.00	-.13
1	1	34	20	4.85	-1.23321	0	-0.64929	0.23	-1.16374	4	-2.30508	2.53	-0.5081	0.15	4708.00	-1.61
1	1	34	21	8.91	-0.01063	2	0.75695	0.73	-0.25592	12	-0.3817	2.53	-0.11302	0	7213.00	-.41
1	1	34	22	6.12	-0.28732	2	0.71279	0.7	-0.52737	12	-0.18281	3.18	0.52618	0.07	6234.00	-.78
1	1	34	23	5.17	-0.80181	2	0.86978	2.03	0.73795	7	-1.04211	3.72	1.15108	0.05	6128.00	-.72
1	1	34	24	7.16	0.4154	4	1.95196	1.53	0.65965	7	-0.77229	2.73	0.46399	0.02	5851.00	-.32
1	1	34	25	6.16	-0.19677	2	0.69194	1.37	-0.16535	7	-1.08196	2.82	0.14369	0.18	5638.00	-.92
1	1	34	26	4.97	-0.55969	2	-0.1977	1.97	0.33097	10	-0.30305	2.48	-0.03026	0.03	6702.00	-.59
1	1	34	27	5.06	-0.2809	2	0.31626	0.97	-0.59796	5	-1.50477	3.04	0.4118	0.06	5702.00	-.84
1	1	34	28	5.59	-0.55076	4	0.07025	0.83	-0.30608	7	-1.01608	3.37	0.85394	0.55	5531.00	-.71
1	1	34	29	7.54	1.09123	2	0.29565	1.57	0.90968	10	0.45711	2.23	-0.20941	0.13	6511.00	.36
1	1	34	30	5.43	-0.2618	0	-0.82041	0.57	-0.65583	9	-0.06544	3.12	0.35691	0	5213.00	-.45
1	0	34	31	5.74	-0.62229	2	1.3233	1.37	-0.15731	12	-0.26549	2.2	-0.57197	0.35	5830.00	-1.30
0	0	35	1	4.81	0.14158	0	-0.93077	0.93	0.02732	8	0.04826	2.92	0.84421	0	4000.00	-.90
0	0	35	2	9.26	-0.11209	4	-0.6455	0	-1.41674	12	-0.32393	2.19	-0.57012	0	7894.00	-.09
0	1	35	3	9.87	1.18356	0	-0.55522	0.1	-1.09175	13	0.91834	2.81	0.17385	0	6617.00	.32
0	1	35	4	5.65	-0.35065	0	-0.68143	1.07	0.24714	8	-0.84766	2.54	-0.18731	0	5809.00	-.44
0	0	35	5	10.23	1.32417	0	-0.45849	0.53	-0.77611	16	0.54508	2.71	0.14022	0.07	9170.00	.55
0	1	35	6	8.72	1.29631	0	-0.92962	0.33	-1.43075	16	1.19849	2.87	0.89744	0.05	8957.00	.69
0	1	35	7	4.02	-1.13666	0	-0.5	1.53	0.57587	8	-0.91287	2.4	-0.39905	0	6660.00	-.48
0	1	35	8	7.09	0.13494	0	-0.54115	0.93	-0.34282	12	0.13654	2.61	-0.09868	0.03	7950.00	.42
0	1	35	9	7.12	0.02719	2	-0.47006	0.2	-1.41257	9	-0.71284	2.97	0.38523	0	6298.00	-.31
0	1	35	10	9.78	0.64916	0	-0.76125	1.3	-0.50282	15	0.44979	4.93	2.27998	0.08	9128.00	.20
0	0	35	11	4.25	-0.74778	0	-1.05915	0.7	-0.56222	8	-0.60858	2.86	0.18869	0.09	5255.00	-.92
0	0	35	12	6.64	-0.14566	0	-0.68143	1.5	-0.02946	12	0.17851	3.22	-0.02462	0.09	5255.00	-.85
0	1	35	13	9.53	0.56976	2	-0.10726	1.17	-0.00824	13	0	2.93	0.45013	0.04	9404.00	.47
0	1	35	14	6.58	-0.13455	2	0.77566	0.3	-1.01544	10	0.30163	3.39	0.02034	0	6149.00	.12
0	1	35	15	3.77	-1.17336	2	-0.24437	2.3	0.42443	7	-0.72125	1.79	-0.60578	0	7043.00	-.22
0	1	35	16	6.02	0.1123	5	0.33719	0.27	-1.16256	7	-0.29562	2.2	-0.19122	0	5298.00	-.11
0	1	35	17	3.23	-0.19445	0	-0.81187	1.2	-0.15631	6	-1.04487	2.61	-0.16845	0.27	4830.00	-.81
0	1	35	18	4.01	-0.42779	2	-0.68819	2.93	1.70115	7	-0.32969	1.91	-0.59514	0.07	7234.00	.77
0	1	35	19	4.62	-0.22293	2	0.69317	0.67	-0.69576	7	-0.7287	1.86	-0.755	0.02	5766.00	-.05
0	0	35	20	6.55	-0.84698	0	-0.64929	0.87	-0.0017	8	-1.41993	3.16	0.02097	0.04	5957.00	-.96
0	0	35	21	9.62	0.15692	2	0.75695	0.37	-0.70834	8	-0.93689	3.14	0.84283	0.03	7127.00	-.43
0	1	35	22	8.8	0.744	0	-1.18798	0	-1.09289	15	0.49799	2.43	-0.17949	0	8766.00	.30
0	1	35	23	8.21	0.14742	2	0.86978	1.27	-0.05149	12	-0.07019	2.06	-0.35369	0	8276.00	.05
0	0	35	24	6.82	0.26971	0	-1.24216	0.57	-0.76323	9	-0.26679	3.57	1.36805	0	6510.00	.02
0	1	35	25	8.06	0.45891	2	0.69194	1.17	-0.26799	13	0.2384	2.51	-0.1201	0.04	8830.00	.45
0	1	35	26	5.91	-0.16915	2	-0.1977	0.97	-0.49075	7	-1.10134	3.66	0.84539	0.1	6277.00	-.80
0	0	35	27	4.42	-0.60339	2	0.31626	2.17	0.88662	8	-0.55439	2.39	-0.07564	0	6574.00	-.37
0	0	35	28	7.18	0.34172	4	0.07025	0.1	-1.38828	12	0.85019	3.07	0.52983	0.05	5936.00	-.44
0	1	35	29	7.3	0.94372	2	0.29565	0.67	-0.58645	12	1.20511	3.23	1.07794	0.08	6915.00	.64
0	1	35	30	5.78	-0.11857	0	-0.82041	0.17	-1.29393	9	-0.06544	2.26	-0.47253	0	4405.00	-1.12
0	1	35	31	13.31	1.98915	0	-0.58225	0	-1.59062	16	0.71479	5.28	2.83471	0.02	9617.00	.54
0	1	36	1	8.05	2.60805	0	-0.93077	0.67	-0.43547	11	1.35118	2.75	0.65042	0	8064.00	2.08
0	1	36	2	8.33	-0.25092	5	0.6455	0.93	0.36612	13	-0.1851	2.43	-0.38788	0.05	8200.00	-.02
0	1	36	3	6.47	-0.12348	3	1.75107	0.33	-0.7075	8	-0.73468	3.76	1.39584	0	5604.00	-.38
0	1	36	4	8.41	0.90429	2	0.85179	1.5	1.06164	23	3.87129	2.4	-0.35206	0.06	10149.00	2.69
0	0	36	5	16.27	3.63817	2	1.6047	2.87	2.00992	37	4.54587	3.91	1.43621	0	19564.00	4.56
0	1	36	6	10.25	2.00817	2	0.46481	1.33	-0.25747	21	2.45273	2.53	0.42498	0	11851.00	2.17
0	1	36	7	6.83	-0.17097	2	1.5	1.3	0.27164	15	0.68465	2.42	-0.38197	0.08	10255.00	1.45
0	1	36	8	8.16	0.51164	2	1.40698	2.83	1.75084	18	1.68873	2.76	0.06735	0	12127.00	2.56
0	1	36	9	8.06	0.36935	2	-0.47006	1.77	1.28502	16	1.30555	5.13	2.69915	0.03	9830.00	1.81
0	1	36	10	7.8	0.00348	2	0.89966	4.1	2.04412	14	0.14427	3.78	1.04398	0	13466.00	1.92
0	1	36	11	10.56	2.67285	2	0.63549	1	-0.0534	21	3.34719	3.29	0.39619	0	10722.00	2.81
0	1	36	12	9.11	-0.0922	2	0.85179	1.43	-0.11104	21	2.69323	3.42	0.0184	0	10722.00	2.87
0	1	36	13	10.97	1.27793	2	-0.10726	1.33	0.2036	19	1.59064	4	1.62097	0	11085.00	1.39
0	1	36	14	6.33	-0.14176	2	0.77566	1.07	0.08651	15	2.17381	2.67	-0.16609	0	7766.00	1.39
0	1	36	15	6.14	-0.06415	2	-0.24437	2.07	0.22782	13	1.15574	2.56	0.24329	0	10809.00	1.64
0	1	36	16	7.61	1.11842	5	0.33719	0.6	-0.66844	13	2.36495	2.16	-0.23458	0	7766.00	1.85
0	1	36	17	6.34	-0.14789	2	0.6495	3.1	2.29216	15	1.62079	4.51	0.19536	0.1	8645.00	2.00
0	1	36	18	6.53	0.77319	2	-0.68819	1.77	0.46999	17	2.96721	2.43	0.09615	0	8766.00	1.81
0	0	36	19	5.91	0.63116	2	0.69317	1.3	0.30403	12	1.229	2.17	-0.34589	0	9085.00	2.59
0	1	36	20	15.04	1.09134	2	1.02032	0.87	-0.0017	22	1.6781	3.53	0.3343	0.08	10809.00	1.54
0	1	36	21	9.91	0.22402	2	0.75695	2.17	1.51264	22	1.00629	2.03	-0.90573	0.04	16106.00	1.83
0	1	36	22	11.28	1.6965	2	0.71279	0.7	-0.52737	23	2.31344	3.59	0.90564	0	11621.00	1.53
0	1	36	23	14.79	2.20244	0	-1.15036	1.17	-0.15446	24	2.26239	4.14	1.52687	0	14106.00	2.14
0	1	36	24	10.18	1.70386	2	0.3549	1.87	1.15029	25	3.77718	2.44	0.1535	0	12703.00	3.26
0	0	36	25	15.75	3.10433	2	0.69194	2.03	0.17676	26	3.09917	2.9	0.21528	0	16446.00	3.71
0	1	36	26	14.14	3.25611	2	-0.1977	2.3	0.60488	21	2.62399	3.85	0.97822	0.01	13277.00	2.63
0	1	36	27	9	1.71879	2	0.31626	1.53	0.1031	21	3.56393	2.63	0.10361	0	11362.00	2.20
0	1	36	28	6.93	0.20391	4	0.07025	0.83	-0.30608	10	0.10368	3.53	1.02401	0	9021.00	1.61
0	0	36	29	8.36	1.59216	2	0.29565	1.77	1.24216	16	2.70111	3.25	1.1119	0	10107.00	2.82
0	1	36	30	10.85	1.97984	2	0.82041	1.37	0.62038	18	3.46853	3.44	0.66509	0	10468.00	3.90
0	1	36	31	7.63	0.03212	2	1.3233	0.9	-0.64674	15	0.46972	3.01	0.32701	0	8121.00	-.19
1	1	37	1	4.84	0.16288	2	0.62773	2	1.87846	8	0.04826	2.77	0.66658	0	5525.00	.22
1	1	37	2	9.91	-0.01481	5	0.6455	1.1	0.68449	13	-0.1851	2.25	-0.52897	0.08	7667.00	-.15
1	1	37	3	8.99	0.8437	0	-0.55522	0.93	0.28056	16	1.91016	2.51	-0.21545	0	8605.00	1.71
1	1	37	4	7.42	0.45585	2	0.85179	0.93	-0.00348	12	0.41072	2.18	-0.59118	0	7255.00	.60
1	1	37	5	4.52	-0.86225	0	-0.45849	2.17	1.17411	11	-0.40749	1.84	-0.8057	0.01	8417.00	.26
1	1	37	6	6.75	0.38088	2	0.46481	2.83	1.50245	14	0.6968	1.73	-0.69714	0	11085.00	1.78
1	1	37	7	6.07	-0.43195	0	-0.5	0.93	-0.20645	15	0.68465	4.2	1.13286	0	8467.00	.49
1	1	37	8	6.78	0.02635	2	1.40698	2.13	0.97949	12	0.13654	2.1	-0.62713	0.01	8702.00	.81
1	0	37	9	9.48	0.8871	2	-0.47006	0.63	-0.66643	13	0.44052	2.17	-0.4682	0.03	7744.00	.55
1	1	37	10	6.95	-0.2745	0	-0.76125	2.47	0.55841	13	-0.16124	2.96	0.15384	0	8950.00	.13
1	1	37	11	5.81	0.10017	2	0.63549	2.63	2.71689	10	0	1.98	-0.24457	0	7925.00	.90
1	1	37	12	6.45	-0.14984	0	-0.68143	2	0.5824	10	-0.38031	2.29	-0.2207	0	7925.00	.97
1	0	37	13	7.74	-0.31117	2	-0.10726	2.4	1.5594	11	-0.53021	2.55	0.03251	0	10354.00	.99
1	1	37	14	4.72	-0.18825	0	-0.86692	2	1.42801	6	-1.19612	2.59	-0.187	0	6450.00	.35
1	1	37	15	5.34	-0.43966	2	-0.24437	2.97	0.98618	6	-1.03408	2.03	-0.34134	0.06	7650.00	.08
1	1	37	16	5.8	-0.02888	5	0.33719	0.87	-0.27314	9	0.59124	2	-0.38733	0.23	6075.00	.51
1	1	37	17	4.06	-0.18205	0	-0.81187	1.4	0.10142	7	-0.74869	1.81	-0.32222	0	6149.00	.16
1	1	37	18	4.28	-0.2983	2	-0.68819	1.1	-0.23353	10	0.65938	2.55	0.25103	0	6475.00	.26
1	0	37	19	3.73	-0.80798	0	-0.86646	2.47	2.14576	7	-0.7287	2.25	-0.23561	0	6500.00	.53
1	0	37	20	7.94	-0.52956	0	-0.64929	2.23	2.50585	18	0.79295	2.29	-0.71333	0	9225.00	.72
1	1	37	21	10.47	0.35641	2	0.75695	2.3	1.67716	17	0.3123	3.56	1.50597	0	9210.00	.10
1	1	37	22	7.86	0.38013	2	0.71279	1.9	0.44209	15	0.49799	3.21	0.55342	0	9700.00	.71
1	1	37	23	5.59	-0.66992	2	0.86978	2.03	0.73795	12	-0.07019	1.5	-0.86736	0	8200.00	.02
1	1	37	24	6.91	0.30519	2	0.3549	0.97	-0.17445	11	0.23871	1.79	-0.53742	0	6850.00	.20
1	1	37	25	6.89	0.0539	2	0.69194	2.13	0.22807	12	0.01834	2.03	-0.54584	0	9605.00	.78
1	1	37	26	5.45	-0.36039	2	-0.1977	1.77	0.16663	12	0.22914	2.76	0.17716	0	8050.00	.07
